Year,County,Med_Tax_Rev,Rec_Tax_Rev
2016,Fremont,3448.0,0.0
2016,Adams,13325.84,80780.43
2016,Arapahoe,57608.0,192698.8
2016,Archuletta,0.0,13143.02
2016,Boulder,78352.34,147666.0
2016,Clear Creek,1654.24,13107.1
2016,Weld,11465.0,49478.0
2016,Pitkin,3669.0,19520.0
2016,Routt,6183.0,22235.0
2016,Pitkin,6138.0,22556.0
2016,Lake,0.0,4322.0
2016,La Plata,11219.0,44684.0
2016,Larimer,38915.0,121409.0
2016,Las Animas,0.0,42030.0
2016,Montezuma,2975.0,24750.0
2016,Morgan,0.0,20496.0
2016,Ouray,0.0,8624.0
2016,Park,0.0,7126.0
2016,Jefferson,40732.0,80966.0
2016,Pitkin,4429.0,8279.0
2016,Routt,0.0,13756.0
2016,San Miguel,1476.0,7250.0
2016,Weld,10104.0,57981.0
2016,Remainder of State,20882.0,92188.0
2016,El Paso,247396.0,0.0
2016,Fremont,6259.0,0.0
2016,Adams,17594.0,140229.0
2016,Arapahoe,62995.0,256522.0
2016,Pueblo,29804.0,50859.0
2016,Boulder,80529.0,164305.0
2016,Gunnison,0.0,10558.0
2016,Gilpin,701.0,6137.0
2016,Routt,3988.0,19063.0
2016,San Miguel,1100.0,8789.0
2016,Summit,4300.0,36181.0
2016,Weld,8446.0,57561.0
2016,Remainder of State,18177.0,108050.0
2016,El Paso,231702.0,0.0
2016,Fremont,6249.0,0.0
2016,Adams,14686.0,49134.0
2016,Grand,0.0,5372.0
2016,Arapahoe,36871.0,179467.0
2016,Boulder,58530.0,149874.0
2016,Chaffee,0.0,9725.0
2016,Clear Creek,2333.0,14968.0
2016,Conejos,0.0,7320.0
2016,Costilla,0.0,7007.0
2016,Denver,502345.0,590835.0
2016,Eagle,10830.0,18789.0
2016,Garfield,12213.0,31113.0
2016,Auchuletta,0.0,12901.0
2016,Pueblo,10557.0,42687.0
2016,Chaffee,0.0,8654.0
2016,Conejos,0.0,6314.0
2016,Adams,4602.0,37034.0
2016,Arapahoe,22393.0,163688.0
2016,Boulder,73164.0,131661.0
2016,Chaffee,0.0,10012.0
2016,Clear Creek,2602.0,14678.0
2016,Costilla,0.0,5373.0
2016,Denver,450002.0,519517.0
2016,Eagle,8681.0,33497.0
2016,Fremont,8262.0,0.0
2016,Garfield,11204.0,30434.0
2016,Grand,0.0,10273.0
2016,Gunnison,0.0,14378.0
2016,Jefferson,42725.0,65274.0
2016,La Plata,11345.0,47159.0
2016,Larimer,35866.0,93180.0
2016,Las Animas,0.0,29997.0
2016,Montezuma,2886.0,20885.0
2016,Park,0.0,6662.0
2016,Gilpin,0.0,4751.0
2016,Clear Creek,2372.0,9744.0
2016,El Paso,250786.0,0.0
2016,Weld,18193.0,89650.0
2016,Costilla,0.0,5163.0
2016,Denver,518807.0,770799.0
2016,Eagle,3760.0,27045.0
2016,Garfield,15483.0,29640.0
2016,Gilpin,0.0,6747.0
2016,Grand,0.0,6615.0
2016,Gunnison,0.0,11564.0
2016,Jefferson,52014.0,131325.0
2016,Remainder of State,17042.0,141231.0
2016,La Plata,11506.0,43195.0
2016,Las Animas,0.0,43614.0
2016,Montezuma,3164.0,20631.0
2016,Park,0.0,5851.0
2016,Pitkin,2474.0,15594.0
2016,Pueblo,28412.0,60223.0
2016,Routt,5292.0,15859.0
2016,San Miguel,1538.0,7413.0
2016,Summit,6673.0,54016.0
2016,Larimer,38172.0,75328.0
2016,Conejos,0.0,6067.0
2016,Gunnison,0.0,11923.0
2017,Boulder,60974.0,177017.0
2017,San Miguel,473.0,0.0
2017,Sedgwick,0.0,0.0
2017,Summit,3159.0,0.0
2017,Teller,0.0,0.0
2017,Weld,8927.0,0.0
2017,Sum of NR Counties,23236.0,0.0
2017,Adams,26195.0,0.0
2017,Alamosa,0.0,0.0
2017,Arapahoe,29587.0,0.0
2017,Archuleta,0.0,0.0
2017,Routt,0.0,0.0
2017,Boulder,55997.0,0.0
2017,Clear Creek,921.0,0.0
2017,Costilla,0.0,0.0
2017,Denver,507955.0,0.0
2017,Eagle,3990.0,0.0
2017,El Paso,234542.0,0.0
2017,Fremont,5740.0,0.0
2017,Garfield,6908.0,0.0
2017,Gilpin,0.0,0.0
2017,Grand,0.0,0.0
2017,Gunnison,0.0,0.0
2017,Chaffee,0.0,0.0
2017,Pueblo,21657.0,0.0
2017,Pitkin,1867.0,0.0
2017,Park,0.0,0.0
2017,Arapahoe,32494.0,0.0
2017,Archuleta,0.0,0.0
2017,Boulder,50861.0,0.0
2017,Chaffee,0.0,0.0
2017,Clear Creek,1102.0,0.0
2017,Costilla,0.0,0.0
2017,Denver,508760.0,0.0
2017,Eagle,4343.0,0.0
2017,El Paso,232556.0,0.0
2017,Fremont,5245.0,0.0
2017,Garfield,9881.0,0.0
2017,Gilpin,0.0,0.0
2017,Grand,0.0,0.0
2017,Jefferson,44969.0,0.0
2017,La Plata,8916.0,0.0
2017,Larimer,31565.0,0.0
2017,Las Animas,1333.0,0.0
2017,Mesa,0.0,0.0
2017,Moffat,0.0,0.0
2017,Montezuma,2667.0,0.0
2017,Montrose,0.0,0.0
2017,Morgan,0.0,0.0
2017,Otero,0.0,0.0
2017,Jefferson,32199.0,0.0
2017,Alamosa,0.0,0.0
2017,La Plata,8696.0,0.0
2017,Las Animas,0.0,0.0
2017,Garfield,8239.0,58333.0
2017,Gilpin,0.0,7725.0
2017,Grand,0.0,9385.0
2017,Gunnison,0.0,10725.0
2017,Huerfano,0.0,0.0
2017,Jefferson,32163.0,127460.0
2017,La Plata,17234.0,63041.0
2017,Lake,0.0,7274.0
2017,Larimer,31333.0,141072.0
2017,Las Animas,926.0,126033.0
2017,El Paso,253579.0,0.0
2017,Mesa,0.0,0.0
2017,Morgan,0.0,24634.0
2017,Ouray,0.0,19357.0
2017,Park,0.0,12169.0
2017,Pitkin,1945.0,25771.0
2017,Pueblo,21903.0,104818.0
2017,Routt,0.0,23405.0
2017,Saguache,0.0,0.0
2017,San Juan,0.0,0.0
2017,San Miguel,672.0,11970.0
2017,Sedgwick,0.0,0.0
2017,Montezuma,2140.0,52762.0
2017,Eagle,3072.0,32069.0
2017,Denver,481698.0,885655.0
2017,Costilla,0.0,11438.0
2017,Mesa,0.0,0.0
2017,Moffat,0.0,0.0
2017,Montezuma,2047.0,0.0
2017,Montrose,0.0,0.0
2017,Morgan,0.0,0.0
2017,Otero,0.0,0.0
2017,Ouray,0.0,0.0
2017,Park,0.0,0.0
2017,Pitkin,2076.0,0.0
2017,Pueblo,17460.0,0.0
2017,Routt,0.0,0.0
2017,San Miguel,753.0,0.0
2017,Sedgwick,0.0,0.0
2017,Summit,3351.0,0.0
2017,Weld,8132.0,0.0
2017,Sum of NR Counties,23556.0,0.0
2017,Adams,30597.0,139506.0
2017,Arapahoe,34103.0,279150.0
2017,Archuleta,0.0,19763.0
2017,Boulder,53398.0,200148.0
2017,Chaffee,0.0,16274.0
2017,Clear Creek,1585.0,16559.0
2017,Conejos,0.0,14534.0
2017,Larimer,33455.0,0.0
2017,Adams,30520.0,0.0
2017,Sum of NR Counties,21774.0,0.0
2017,Weld,9260.0,0.0
2017,Pitkin,1513.0,0.0
2017,Pueblo,10969.0,0.0
2017,Routt,0.0,0.0
2017,San Miguel,0.0,0.0
2017,Sedgwick,0.0,0.0
2017,Summit,3219.0,0.0
2017,Weld,9840.0,0.0
2017,Sum of NR Counties,18207.0,0.0
2017,Adams,26582.0,0.0
2017,Alamosa,0.0,0.0
2017,Park,0.0,0.0
2017,Arapahoe,24137.0,0.0
2017,Boulder,51056.0,0.0
2017,Chaffee,0.0,0.0
2017,Clear Creek,882.0,0.0
2017,Denver,466517.0,0.0
2017,Eagle,3401.0,0.0
2017,El Paso,227708.0,0.0
2017,Fremont,4018.0,0.0
2017,Garfield,8647.0,0.0
2017,Gilpin,0.0,0.0
2017,Grand,0.0,0.0
2017,Archuleta,0.0,0.0
2017,Ouray,0.0,0.0
2017,Otero,0.0,0.0
2017,Morgan,0.0,0.0
2017,Archuleta,0.0,13515.0
2017,Adams,11440.0,0.0
2017,Alamosa,0.0,0.0
2017,Arapahoe,29558.0,0.0
2017,Archuleta,0.0,0.0
2017,Boulder,52374.0,0.0
2017,Chaffee,0.0,0.0
2017,Clear Creek,1038.0,0.0
2017,Denver,366058.0,0.0
2017,Eagle,3327.0,0.0
2017,El Paso,206701.0,0.0
2017,Fremont,3312.0,0.0
2017,Garfield,6839.0,0.0
2017,Gilpin,0.0,0.0
2017,Grand,0.0,0.0
2017,Gunnison,0.0,0.0
2017,Jefferson,40427.0,0.0
2017,La Plata,7055.0,0.0
2017,Larimer,27212.0,0.0
2017,Las Animas,1022.0,0.0
2017,Mesa,0.0,0.0
2017,Montezuma,1527.0,0.0
2017,Montrose,0.0,0.0
2017,Gunnison,0.0,0.0
2017,Jefferson,49255.0,0.0
2017,La Plata,8389.0,0.0
2017,Larimer,29191.0,0.0
2017,El Paso,240981.0,0.0
2017,Fremont,4667.0,0.0
2017,Garfield,10787.0,0.0
2017,Gilpin,0.0,0.0
2017,Grand,0.0,0.0
2017,Jefferson,40777.0,0.0
2017,La Plata,8462.0,0.0
2017,Larimer,32452.0,0.0
2017,Las Animas,1181.0,0.0
2017,Mesa,0.0,0.0
2017,Moffat,0.0,0.0
2017,Montezuma,2098.0,0.0
2017,Montrose,0.0,0.0
2017,Morgan,0.0,0.0
2017,Otero,0.0,0.0
2017,Ouray,0.0,0.0
2017,Park,0.0,0.0
2017,Pitkin,1816.0,0.0
2017,Pueblo,15471.0,0.0
2017,Routt,0.0,0.0
2017,San Miguel,580.0,0.0
2017,Sedgwick,0.0,0.0
2017,Summit,3245.0,0.0
2017,Eagle,4087.0,0.0
2017,Summit,2933.0,44262.0
2017,Denver,502759.0,0.0
2017,Clear Creek,1160.0,0.0
2017,Las Animas,999.0,0.0
2017,Mesa,0.0,0.0
2017,Moffat,0.0,0.0
2017,Montezuma,1302.0,0.0
2017,Montrose,0.0,0.0
2017,Morgan,0.0,0.0
2017,Otero,0.0,0.0
2017,Park,0.0,0.0
2017,Pitkin,1611.0,0.0
2017,Pueblo,14313.0,0.0
2017,Routt,0.0,0.0
2017,San Miguel,0.0,0.0
2017,Sedgwick,0.0,0.0
2017,Summit,3391.0,0.0
2017,Teller,0.0,0.0
2017,Weld,9155.0,0.0
2017,Sum of NR Counties,20312.0,0.0
2017,Adams,29766.0,0.0
2017,Alamosa,0.0,0.0
2017,Arapahoe,22182.0,0.0
2017,Archuleta,0.0,0.0
2017,Boulder,49754.0,0.0
2017,Chaffee,0.0,0.0
2017,Costilla,0.0,0.0
2017,Weld,8488.0,73106.0
2017,Arapahoe,39164.0,256518.0
2017,Alamosa,0.0,0.0
2017,Conejos,0.0,9536.0
2017,Clear Creek,1952.0,15946.0
2017,Chaffee,0.0,9073.0
2017,Boulder,61636.0,166310.0
2017,Archuleta,0.0,15275.0
2017,Arapahoe,24274.0,287048.0
2017,Adams,16881.0,118622.0
2017,Fremont,5362.0,0.0
2017,El Paso,264869.0,0.0
2017,Remainder of State,20678.0,138703.0
2017,Costilla,0.0,6232.0
2017,Weld,8263.0,78402.0
2017,San Miguel,791.0,12539.0
2017,Routt,0.0,28355.0
2017,Pueblo,17842.0,100262.0
2017,Pitkin,705.0,41656.0
2017,Park,0.0,10403.0
2017,Montezuma,1677.0,47539.0
2017,Las Animas,985.0,89954.0
2017,Larimer,32838.0,129580.0
2017,La Plata,418.0,62570.0
2017,Jefferson,46752.0,138054.0
2017,Summit,4435.0,82597.0
2017,Denver,582381.0,860182.0
2017,Eagle,3823.0,44064.0
2017,Garfield,7738.0,46369.0
2017,Arapahoe,27713.0,229318.0
2017,Adams,21071.0,127372.0
2017,Fremont,6812.0,0.0
2017,El Paso,216143.0,0.0
2017,Remainder of State,13015.0,96165.0
2017,Weld,7480.0,69558.0
2017,Summit,3889.0,70029.0
2017,San Miguel,483.0,9759.0
2017,Routt,4519.0,26802.0
2017,Pueblo,17316.0,74493.0
2017,Pitkin,3299.0,33421.0
2017,Park,0.0,7937.0
2017,Ouray,0.0,14949.0
2017,Morgan,0.0,22438.0
2017,Montezuma,1702.0,37104.0
2017,Las Animas,875.0,75067.0
2017,Larimer,30401.0,111818.0
2017,Lake,0.0,5580.0
2017,La Plata,7996.0,68476.0
2017,Jefferson,83809.0,112884.0
2017,Gunnison,0.0,22710.0
2017,Grand,0.0,10486.0
2017,Gilpin,0.0,5592.0
2017,Gunnison,0.0,17986.0
2017,Archuletta,0.0,15507.0
2017,Grand,0.0,14253.0
2017,Garfield,9433.0,56406.0
2017,Park,0.0,8856.0
2017,Ouray,0.0,0.0
2017,Morgan,0.0,0.0
2017,Montezuma,2032.0,44742.0
2017,Mesa,0.0,0.0
2017,Las Animas,894.0,91940.0
2017,Larimer,31925.0,125328.0
2017,La Plata,8135.0,61222.0
2017,Lake,0.0,7211.0
2017,Jefferson,29147.0,134975.0
2017,Pitkin,0.0,17181.0
2017,Huerfano,0.0,0.0
2017,Grand,0.0,6221.0
2017,Gilpin,0.0,7475.0
2017,Garfield,8733.0,51969.0
2017,El Paso,237951.0,0.0
2017,Denver,532556.0,839280.0
2017,Costilla,0.0,7217.0
2017,Conejos,0.0,11856.0
2017,Clear Creek,1512.0,13646.0
2017,Chaffee,0.0,10426.0
2017,Sum of NR Counties,20830.0,120778.0
2017,Gunnison,0.0,11860.0
2017,Pueblo,18844.0,84883.0
2017,Routt,5114.0,20380.0
2017,Saguache,0.0,0.0
2017,Eagle,4584.0,42600.0
2017,Denver,538559.0,842583.0
2017,Costilla,0.0,9285.0
2017,Conejos,0.0,11950.0
2017,Clear Creek,1815.0,18349.0
2017,Chaffee,0.0,12371.0
2017,Boulder,56283.0,176018.0
2017,Archuleta,0.0,18619.0
2017,Arapahoe,33771.0,282799.0
2017,Adams,26842.0,145724.0
2017,Combined Counties 2,16892.0,0.0
2017,Teller,0.0,0.0
2017,Otero,0.0,0.0
2017,Montrose,0.0,0.0
2017,Moffat,0.0,0.0
2017,Fremont,4982.0,0.0
2017,Alamosa,0.0,0.0
2017,Combined Counties,0.0,130366.0
2017,Weld,8173.0,75243.0
2017,Summit,3962.0,45620.0
2017,Sedgwick,0.0,0.0
2017,San Miguel,654.0,10235.0
2017,San Juan,0.0,0.0
2017,Gilpin,0.0,6473.0
2017,Boulder,57350.0,160367.0
2017,Eagle,4509.0,40768.0
2017,Clear Creek,1469.0,16698.0
2017,Montezuma,2214.0,52487.0
2017,Morgan,0.0,29755.0
2017,Ouray,0.0,12599.0
2017,Park,0.0,10155.0
2017,Pitkin,1657.0,14163.0
2017,Pueblo,20925.0,96357.0
2017,Routt,4346.0,19046.0
2017,Saguache,0.0,0.0
2017,San Juan,0.0,0.0
2017,San Miguel,383.0,5521.0
2017,Mesa,0.0,0.0
2017,Sedgwick,0.0,0.0
2017,Weld,8099.0,73732.0
2017,Sum of NR Counties,20451.0,129869.0
2017,Alamosa,0.0,0.0
2017,Fremont,0.0,0.0
2017,Moffat,0.0,0.0
2017,Montrose,0.0,0.0
2017,Otero,0.0,0.0
2017,Teller,0.0,0.0
2017,Adams,32817.0,141429.0
2017,Fremont,4871.0,0.0
2017,Summit,2855.0,32940.0
2017,Las Animas,0.0,89341.0
2017,Larimer,32395.0,131764.0
2017,Lake,0.0,5782.0
2017,Moffat,0.0,0.0
2017,Chaffee,0.0,9199.0
2017,Fremont,5918.0,0.0
2017,Montrose,0.0,0.0
2017,Teller,0.0,0.0
2017,Adams,30141.0,138365.0
2017,Arapahoe,33906.0,270122.0
2017,Archuleta,0.0,0.0
2017,Boulder,55178.0,190372.0
2017,Chaffee,0.0,12647.0
2017,Clear Creek,1256.0,13076.0
2017,Conejos,0.0,12640.0
2017,Costilla,0.0,9352.0
2017,Denver,517605.0,885739.0
2017,Eagle,3502.0,24541.0
2017,El Paso,267657.0,0.0
2017,Garfield,9703.0,54425.0
2017,Gilpin,0.0,8165.0
2017,Grand,0.0,6192.0
2017,Gunnison,0.0,15267.0
2017,Huerfano,0.0,0.0
2017,Jefferson,29317.0,126205.0
2017,La Plata,10397.0,57259.0
2017,El Paso,228115.0,0.0
2017,Remainder of State,16391.0,102910.0
2017,Otero,0.0,0.0
2017,Summit,4581.0,63209.0
2017,Remainder of State,22330.0,69020.0
2017,Weld,7422.0,67803.0
2017,Summit,0.0,85554.0
2017,San Miguel,1031.0,14527.0
2017,Routt,5226.0,27362.0
2017,Pueblo,7671.0,60707.0
2017,Pitkin,2087.0,30840.0
2017,Park,0.0,7784.0
2017,Ouray,0.0,10759.0
2017,Montezuma,3140.0,46063.0
2017,El Paso,194433.0,0.0
2017,Las Animas,0.0,58200.0
2017,Lake,0.0,5566.0
2017,La Plata,8717.0,47922.0
2017,Jefferson,39660.0,116005.0
2017,Gunnison,0.0,10871.0
2017,Grand,0.0,10764.0
2017,Gilpin,0.0,4495.0
2017,Garfield,8672.0,39091.0
2017,Denver,431934.0,747069.0
2017,Conejos,0.0,8494.0
2017,Weld,8586.0,71127.0
2017,Larimer,27286.0,100562.0
2017,Adams,14960.0,126839.0
2017,Eagle,5601.0,49642.0
2017,Boulder,59231.0,161640.0
2017,San Miguel,858.0,9207.0
2017,Arapahoe,37520.0,268979.0
2017,Routt,5354.0,23201.0
2017,Pueblo,19096.0,75918.0
2017,Pitkin,-5267.0,35168.0
2017,Park,0.0,8799.0
2017,Ouray,0.0,12170.0
2017,Morgan,0.0,16595.0
2017,Montezuma,0.0,29368.0
2017,Las Animas,0.0,69105.0
2017,Larimer,32979.0,117689.0
2017,Lake,0.0,5393.0
2017,Costilla,0.0,6166.0
2017,Jefferson,43750.0,123827.0
2017,La Plata,10547.0,53458.0
2017,Clear Creek,1738.0,20964.0
2017,Conejos,0.0,9755.0
2017,Costilla,0.0,7616.0
2017,Denver,419489.0,762068.0
2017,Chaffee,0.0,10341.0
2017,Gilpin,0.0,5984.0
2017,Gunnison,0.0,18269.0
2017,Garfield,7262.0,41432.0
2017,Grand,0.0,11214.0
2017,Eagle,4146.0,40748.0
2018,Adams,10430.0,0.0
2018,Alamosa,0.0,0.0
2018,Arapahoe,22523.0,0.0
2018,Archuleta,0.0,0.0
2018,Boulder,39960.0,0.0
2018,Chaffee,0.0,0.0
2018,Clear Creek,635.0,0.0
2018,Denver,362184.0,0.0
2018,Eagle,2572.0,0.0
2018,Montezuma,1462.0,0.0
2018,Fremont,5553.0,0.0
2018,Garfield,5564.0,0.0
2018,Sum of NR Counties,27375.0,0.0
2018,Grand,0.0,0.0
2018,Jefferson,30661.0,0.0
2018,La Plata,7117.0,0.0
2018,Larimer,20477.0,0.0
2018,Las Animas,896.0,0.0
2018,Mesa,0.0,0.0
2018,Moffat,0.0,0.0
2018,El Paso,208085.0,0.0
2018,Gilpin,0.0,0.0
2018,San Miguel,0.0,0.0
2018,Teller,0.0,0.0
2018,Eagle,2817.0,0.0
2018,El Paso,210772.0,0.0
2018,Montrose,0.0,0.0
2018,Fremont,0.0,0.0
2018,Garfield,5355.0,0.0
2018,Gilpin,0.0,0.0
2018,Grand,0.0,0.0
2018,Jefferson,51799.0,0.0
2018,La Plata,0.0,0.0
2018,Larimer,39310.0,0.0
2018,Las Animas,740.0,0.0
2018,Mesa,0.0,0.0
2018,Montezuma,1478.0,0.0
2018,Morgan,0.0,0.0
2018,Otero,0.0,0.0
2018,Park,0.0,0.0
2018,Pitkin,0.0,0.0
2018,Pueblo,12698.0,0.0
2018,Routt,4413.0,0.0
2018,Sedgwick,0.0,0.0
2018,Summit,2930.0,0.0
2018,Weld,9305.0,0.0
2018,Montrose,0.0,0.0
2018,Gilpin,0.0,0.0
2018,Otero,0.0,0.0
2018,Las Animas,1004.0,0.0
2018,Mesa,0.0,0.0
2018,Moffat,0.0,0.0
2018,Montezuma,1464.0,0.0
2018,Montrose,0.0,0.0
2018,Morgan,0.0,0.0
2018,Otero,0.0,0.0
2018,Ouray,0.0,0.0
2018,Park,0.0,0.0
2018,Pitkin,1460.0,0.0
2018,Pueblo,19999.0,0.0
2018,Routt,3553.0,0.0
2018,San Miguel,0.0,0.0
2018,Sedgwick,0.0,0.0
2018,Summit,2364.0,0.0
2018,Weld,9300.0,0.0
2018,Sum of NR Counties,15780.0,0.0
2018,Adams,12139.0,0.0
2018,Alamosa,0.0,0.0
2018,Denver,363832.0,0.0
2018,Arapahoe,20062.0,0.0
2018,Larimer,26215.0,0.0
2018,La Plata,8076.0,0.0
2018,Jefferson,28040.0,0.0
2018,Grand,0.0,0.0
2018,Ouray,0.0,0.0
2018,Park,0.0,0.0
2018,Pitkin,1321.0,0.0
2018,Pueblo,14939.0,0.0
2018,Routt,3832.0,0.0
2018,San Miguel,0.0,0.0
