fips,county,Month,Year,Med_Tax_Rev,Rec_Tax_Rev,Med_RemainderOfState_Counties,Rec_RemainderOfState_Counties,Med_Blank_Code,Rec_Blank_Code,ID
08055,Huerfano,2,2020,,,,,,,22020Huerfano
08011,Bent,2,2020,,,,,,,22020Bent
08017,Cheyenne,2,2020,,,,,,,22020Cheyenne
08027,Custer,2,2020,,,,,,,22020Custer
08025,Crowley,2,2020,,,,,,,22020Crowley
08089,Otero,2,2020,,,,,NR,,22020Otero
08013,Boulder,2,2020,31510,,,,,,22020Boulder
08031,Denver,2,2020,315554,,,,,,22020Denver
08061,Kiowa,2,2020,,,,,,,22020Kiowa
08095,Phillips,2,2020,,,,,,,22020Phillips
08119,Teller,2,2020,,,,,,,22020Teller
08057,Jackson,2,2020,,,,,,,22020Jackson
08007,Archuleta,2,2020,,,,,,,22020Archuleta
08037,Eagle,2,2020,2955,,,,,,22020Eagle
08117,Summit,2,2020,,,,,NR,,22020Summit
08081,Moffat,2,2020,,,,,,,22020Moffat
08121,Washington,2,2020,,,,,,,22020Washington
08091,Ouray,2,2020,,,,,,,22020Ouray
08033,Dolores,2,2020,,,,,,,22020Dolores
08083,Montezuma,2,2020,,,,,NR,,22020Montezuma
08001,Adams,2,2020,16934,,,,,,22020Adams
08043,Fremont,2,2020,,,,,NR,,22020Fremont
08115,Sedgwick,2,2020,,,,,NR,,22020Sedgwick
08005,Arapahoe,2,2020,23241,,,,,,22020Arapahoe
08077,Mesa,2,2020,,,,,NR,,22020Mesa
08105,Rio Grande,2,2020,,,,,,,22020Rio Grande
08065,Lake,2,2020,,,,,,,22020Lake
08015,Chaffee,2,2020,,,,,NR,,22020Chaffee
08014,Broomfield,2,2020,,,,,,,22020Broomfield
08039,Elbert,2,2020,,,,,,,22020Elbert
08093,Park,2,2020,,,,,NR,,22020Park
08103,Rio Blanco,2,2020,,,,,,,22020Rio Blanco
08099,Prowers,2,2020,,,,,,,22020Prowers
08021,Conejos,2,2020,,,,,,,22020Conejos
08101,Pueblo,2,2020,18012,,,,,,22020Pueblo
08051,Gunnison,2,2020,,,,,,,22020Gunnison
08123,Weld,2,2020,8031,,,,,,22020Weld
,Sum of NR Counties,2,2020,23601,,,,,,22020Sum of NR Counties
08077,Mesa,3,2020,,,,,NR,,32020Mesa
08087,Morgan,3,2020,,,,,NR,,32020Morgan
08079,Mineral,3,2020,,,,,,,32020Mineral
08007,Archuleta,3,2020,,,,,,,32020Archuleta
08009,Baca,3,2020,,,,,,,32020Baca
08014,Broomfield,3,2020,,,,,,,32020Broomfield
08073,Lincoln,3,2020,,,,,,,32020Lincoln
08125,Yuma,3,2020,,,,,,,32020Yuma
08029,Delta,3,2020,,,,,NR,,32020Delta
08083,Montezuma,3,2020,,,,,NR,,32020Montezuma
08121,Washington,3,2020,,,,,,,32020Washington
08033,Dolores,3,2020,,,,,,,32020Dolores
08047,Gilpin,3,2020,,,,,,,32020Gilpin
08101,Pueblo,3,2020,21924,,,,,,32020Pueblo
08013,Boulder,3,2020,34790,,,,,,32020Boulder
08117,Summit,3,2020,,,,,NR,,32020Summit
08023,Costilla,3,2020,,,,,,,32020Costilla
08111,San Juan,3,2020,,,,,,,32020San Juan
08049,Grand,3,2020,,,,,NR,,32020Grand
08103,Rio Blanco,3,2020,,,,,,,32020Rio Blanco
08019,Clear Creek,3,2020,,,,,,,32020Clear Creek
08119,Teller,3,2020,,,,,,,32020Teller
08037,Eagle,3,2020,2908,,,,,,32020Eagle
08003,Alamosa,3,2020,,,,,NR,,32020Alamosa
08081,Moffat,3,2020,,,,,NR,,32020Moffat
08095,Phillips,3,2020,,,,,,,32020Phillips
08093,Park,3,2020,,,,,NR,,32020Park
08059,Jefferson,3,2020,37116,,,,,,32020Jefferson
08001,Adams,3,2020,17012,,,,,,32020Adams
08021,Conejos,3,2020,,,,,,,32020Conejos
08097,Pitkin,3,2020,,,,,NR,,32020Pitkin
08105,Rio Grande,3,2020,,,,,,,32020Rio Grande
08123,Weld,3,2020,8066,,,,,,32020Weld
08091,Ouray,3,2020,,,,,,,32020Ouray
08115,Sedgwick,3,2020,,,,,NR,,32020Sedgwick
08039,Elbert,3,2020,,,,,,,32020Elbert
08051,Gunnison,3,2020,,,,,,,32020Gunnison
08071,Las Animas,3,2020,695,,,,,,32020Las Animas
08041,El Paso,3,2020,232258,,,,,,32020El Paso
08089,Otero,3,2020,,,,,NR,,32020Otero
08113,San Miguel,3,2020,,,,,NR,,32020San Miguel
08045,Garfield,3,2020,3282,,,,,,32020Garfield
08035,Douglas,3,2020,,,,,,,32020Douglas
08069,Larimer,3,2020,19942,,,,,,32020Larimer
08017,Cheyenne,3,2020,,,,,,,32020Cheyenne
08099,Prowers,3,2020,,,,,,,32020Prowers
08065,Lake,3,2020,,,,,,,32020Lake
08107,Routt,3,2020,4016,,,,,,32020Routt
08031,Denver,3,2020,309396,,,,,,32020Denver
08109,Saguache,3,2020,,,,,,,32020Saguache
08057,Jackson,3,2020,,,,,,,32020Jackson
08061,Kiowa,3,2020,,,,,,,32020Kiowa
08085,Montrose,3,2020,,,,,NR,,32020Montrose
08027,Custer,3,2020,,,,,,,32020Custer
08025,Crowley,3,2020,,,,,,,32020Crowley
08011,Bent,3,2020,,,,,,,32020Bent
08063,Kit Carson,3,2020,,,,,,,32020Kit Carson
08075,Logan,3,2020,,,,,,,32020Logan
08015,Chaffee,3,2020,,,,,NR,,32020Chaffee
08043,Fremont,3,2020,,,,,NR,,32020Fremont
,Sum of NR Counties,3,2020,26182,,,,,,32020Sum of NR Counties
08055,Huerfano,3,2020,,,,,,,32020Huerfano
08005,Arapahoe,3,2020,20673,,,,,,32020Arapahoe
08067,La Plata,3,2020,,,,,NR,,32020La Plata
08053,Hinsdale,3,2020,,,,,,,32020Hinsdale
08101,Pueblo,4,2020,28831,,,,,,42020Pueblo
08051,Gunnison,4,2020,,,,,,,42020Gunnison
08053,Hinsdale,4,2020,,,,,,,42020Hinsdale
08097,Pitkin,4,2020,,,,,NR,,42020Pitkin
08057,Jackson,4,2020,,,,,,,42020Jackson
08027,Custer,4,2020,,,,,,,42020Custer
08055,Huerfano,4,2020,,,,,,,42020Huerfano
08083,Montezuma,4,2020,,,,,NR,,42020Montezuma
08105,Rio Grande,4,2020,,,,,,,42020Rio Grande
08071,Las Animas,4,2020,,,,,NR,,42020Las Animas
08011,Bent,4,2020,,,,,,,42020Bent
08045,Garfield,4,2020,,,,,NR,,42020Garfield
08069,Larimer,4,2020,20020,,,,,,42020Larimer
08079,Mineral,4,2020,,,,,,,42020Mineral
08047,Gilpin,4,2020,,,,,,,42020Gilpin
08123,Weld,4,2020,,,,,NR,,42020Weld
08115,Sedgwick,4,2020,,,,,NR,,42020Sedgwick
08085,Montrose,4,2020,,,,,NR,,42020Montrose
08015,Chaffee,4,2020,,,,,NR,,42020Chaffee
08121,Washington,4,2020,,,,,,,42020Washington
08103,Rio Blanco,4,2020,,,,,,,42020Rio Blanco
08061,Kiowa,4,2020,,,,,,,42020Kiowa
08113,San Miguel,4,2020,,,,,NR,,42020San Miguel
08009,Baca,4,2020,,,,,,,42020Baca
08109,Saguache,4,2020,,,,,,,42020Saguache
08087,Morgan,4,2020,,,,,NR,,42020Morgan
08019,Clear Creek,4,2020,,,,,NR,,42020Clear Creek
08093,Park,4,2020,,,,,NR,,42020Park
08017,Cheyenne,4,2020,,,,,,,42020Cheyenne
08003,Alamosa,4,2020,,,,,NR,,42020Alamosa
,Sum of NR Counties,4,2020,37268,,,,,,42020Sum of NR Counties
08081,Moffat,4,2020,,,,,NR,,42020Moffat
08025,Crowley,4,2020,,,,,,,42020Crowley
08001,Adams,4,2020,19289,,,,,,42020Adams
08091,Ouray,4,2020,,,,,,,42020Ouray
08005,Arapahoe,4,2020,24869,,,,,,42020Arapahoe
08059,Jefferson,4,2020,36799,,,,,,42020Jefferson
08075,Logan,4,2020,,,,,,,42020Logan
08023,Costilla,4,2020,,,,,,,42020Costilla
08033,Dolores,4,2020,,,,,,,42020Dolores
08049,Grand,4,2020,,,,,NR,,42020Grand
08119,Teller,4,2020,,,,,,,42020Teller
08035,Douglas,4,2020,,,,,,,42020Douglas
08099,Prowers,4,2020,,,,,,,42020Prowers
08014,Broomfield,4,2020,,,,,,,42020Broomfield
08063,Kit Carson,4,2020,,,,,,,42020Kit Carson
08013,Boulder,4,2020,17303,,,,,,42020Boulder
08031,Denver,4,2020,349663,,,,,,42020Denver
08077,Mesa,4,2020,,,,,NR,,42020Mesa
08095,Phillips,4,2020,,,,,,,42020Phillips
08043,Fremont,4,2020,,,,,NR,,42020Fremont
08117,Summit,4,2020,,,,,NR,,42020Summit
08021,Conejos,4,2020,,,,,,,42020Conejos
08037,Eagle,4,2020,,,,,NR,,42020Eagle
08073,Lincoln,4,2020,,,,,,,42020Lincoln
08067,La Plata,4,2020,,,,,NR,,42020La Plata
08111,San Juan,4,2020,,,,,,,42020San Juan
08029,Delta,4,2020,,,,,NR,,42020Delta
08125,Yuma,4,2020,,,,,,,42020Yuma
08007,Archuleta,4,2020,,,,,,,42020Archuleta
08039,Elbert,4,2020,,,,,,,42020Elbert
08107,Routt,4,2020,,,,,NR,,42020Routt
08089,Otero,4,2020,,,,,NR,,42020Otero
08065,Lake,4,2020,,,,,,,42020Lake
08041,El Paso,4,2020,283705,,,,,,42020El Paso
08099,Prowers,5,2020,,,,,,,52020Prowers
08001,Adams,5,2020,25630,,,,,,52020Adams
08007,Archuleta,5,2020,,,,,,,52020Archuleta
08011,Bent,5,2020,,,,,,,52020Bent
08027,Custer,5,2020,,,,,,,52020Custer
08057,Jackson,5,2020,,,,,,,52020Jackson
08093,Park,5,2020,,,,,NR,,52020Park
08035,Douglas,5,2020,,,,,,,52020Douglas
08059,Jefferson,5,2020,50664,,,,,,52020Jefferson
08085,Montrose,5,2020,,,,,NR,,52020Montrose
08067,La Plata,5,2020,,,,,NR,,52020La Plata
08075,Logan,5,2020,,,,,,,52020Logan
08025,Crowley,5,2020,,,,,,,52020Crowley
08003,Alamosa,5,2020,,,,,NR,,52020Alamosa
08083,Montezuma,5,2020,,,,,NR,,52020Montezuma
08015,Chaffee,5,2020,,,,,NR,,52020Chaffee
08051,Gunnison,5,2020,,,,,,,52020Gunnison
08089,Otero,5,2020,,,,,NR,,52020Otero
08073,Lincoln,5,2020,,,,,,,52020Lincoln
08121,Washington,5,2020,,,,,,,52020Washington
08125,Yuma,5,2020,,,,,,,52020Yuma
08097,Pitkin,5,2020,,,,,NR,,52020Pitkin
08053,Hinsdale,5,2020,,,,,,,52020Hinsdale
08049,Grand,5,2020,,,,,NR,,52020Grand
08113,San Miguel,5,2020,,,,,NR,,52020San Miguel
08111,San Juan,5,2020,,,,,,,52020San Juan
08037,Eagle,5,2020,5932,,,,,,52020Eagle
08123,Weld,5,2020,15115,,,,,,52020Weld
08065,Lake,5,2020,,,,,,,52020Lake
08077,Mesa,5,2020,,,,,NR,,52020Mesa
08017,Cheyenne,5,2020,,,,,,,52020Cheyenne
08041,El Paso,5,2020,362281,,,,,,52020El Paso
08043,Fremont,5,2020,,,,,NR,,52020Fremont
08071,Las Animas,5,2020,1383,,,,,,52020Las Animas
08101,Pueblo,5,2020,43256,,,,,,52020Pueblo
08033,Dolores,5,2020,,,,,,,52020Dolores
08115,Sedgwick,5,2020,,,,,NR,,52020Sedgwick
08031,Denver,5,2020,479846,,,,,,52020Denver
08019,Clear Creek,5,2020,,,,,,,52020Clear Creek
08103,Rio Blanco,5,2020,,,,,,,52020Rio Blanco
08087,Morgan,5,2020,,,,,NR,,52020Morgan
08095,Phillips,5,2020,,,,,,,52020Phillips
08091,Ouray,5,2020,,,,,,,52020Ouray
08061,Kiowa,5,2020,,,,,,,52020Kiowa
08119,Teller,5,2020,,,,,,,52020Teller
08021,Conejos,5,2020,,,,,,,52020Conejos
08069,Larimer,5,2020,30226,,,,,,52020Larimer
,Sum of NR Counties,5,2020,42994,,,,,,52020Sum of NR Counties
08047,Gilpin,5,2020,,,,,,,52020Gilpin
08079,Mineral,5,2020,,,,,,,52020Mineral
08023,Costilla,5,2020,,,,,,,52020Costilla
08009,Baca,5,2020,,,,,,,52020Baca
08045,Garfield,5,2020,5993,,,,,,52020Garfield
08107,Routt,5,2020,4554,,,,,,52020Routt
08105,Rio Grande,5,2020,,,,,,,52020Rio Grande
08081,Moffat,5,2020,,,,,NR,,52020Moffat
08039,Elbert,5,2020,,,,,,,52020Elbert
08055,Huerfano,5,2020,,,,,,,52020Huerfano
08013,Boulder,5,2020,39652,,,,,,52020Boulder
08014,Broomfield,5,2020,,,,,,,52020Broomfield
08117,Summit,5,2020,,,,,NR,,52020Summit
08109,Saguache,5,2020,,,,,NR,,52020Saguache
08005,Arapahoe,5,2020,33104,,,,,,52020Arapahoe
08063,Kit Carson,5,2020,,,,,,,52020Kit Carson
08029,Delta,5,2020,,,,,NR,,52020Delta
08041,El Paso,6,2020,393800,,,,,,62020El Paso
08023,Costilla,6,2020,,,,,,,62020Costilla
08067,La Plata,6,2020,,,,,NR,,62020La Plata
08121,Washington,6,2020,,,,,,,62020Washington
,Sum of NR Counties,6,2020,38295,,,,,,62020Sum of NR Counties
08014,Broomfield,6,2020,,,,,,,62020Broomfield
08047,Gilpin,6,2020,,,,,,,62020Gilpin
08065,Lake,6,2020,,,,,,,62020Lake
08009,Baca,6,2020,,,,,,,62020Baca
08043,Fremont,6,2020,,,,,NR,,62020Fremont
08115,Sedgwick,6,2020,,,,,NR,,62020Sedgwick
08005,Arapahoe,6,2020,30550,,,,,,62020Arapahoe
08077,Mesa,6,2020,,,,,NR,,62020Mesa
08119,Teller,6,2020,,,,,,,62020Teller
08089,Otero,6,2020,,,,,NR,,62020Otero
08055,Huerfano,6,2020,,,,,,,62020Huerfano
08103,Rio Blanco,6,2020,,,,,,,62020Rio Blanco
08063,Kit Carson,6,2020,,,,,,,62020Kit Carson
08117,Summit,6,2020,,,,,NR,,62020Summit
08031,Denver,6,2020,524216,,,,,,62020Denver
08113,San Miguel,6,2020,,,,,NR,,62020San Miguel
08123,Weld,6,2020,10677,,,,,,62020Weld
08087,Morgan,6,2020,,,,,NR,,62020Morgan
08069,Larimer,6,2020,24314,,,,,,62020Larimer
08039,Elbert,6,2020,,,,,,,62020Elbert
08059,Jefferson,6,2020,46958,,,,,,62020Jefferson
08107,Routt,6,2020,5583,,,,,,62020Routt
08021,Conejos,6,2020,,,,,,,62020Conejos
08035,Douglas,6,2020,,,,,,,62020Douglas
08083,Montezuma,6,2020,,,,,NR,,62020Montezuma
08071,Las Animas,6,2020,1313,,,,,,62020Las Animas
08105,Rio Grande,6,2020,,,,,,,62020Rio Grande
08019,Clear Creek,6,2020,,,,,,,62020Clear Creek
08029,Delta,6,2020,,,,,NR,,62020Delta
08073,Lincoln,6,2020,,,,,,,62020Lincoln
08051,Gunnison,6,2020,,,,,,,62020Gunnison
08093,Park,6,2020,,,,,NR,,62020Park
08013,Boulder,6,2020,32503,,,,,,62020Boulder
08095,Phillips,6,2020,,,,,,,62020Phillips
08017,Cheyenne,6,2020,,,,,,,62020Cheyenne
08111,San Juan,6,2020,,,,,,,62020San Juan
08109,Saguache,6,2020,,,,,NR,,62020Saguache
08015,Chaffee,6,2020,,,,,NR,,62020Chaffee
08025,Crowley,6,2020,,,,,,,62020Crowley
08091,Ouray,6,2020,,,,,,,62020Ouray
08079,Mineral,6,2020,,,,,,,62020Mineral
08037,Eagle,6,2020,1878,,,,,,62020Eagle
08085,Montrose,6,2020,,,,,NR,,62020Montrose
08061,Kiowa,6,2020,,,,,,,62020Kiowa
08097,Pitkin,6,2020,,,,,NR,,62020Pitkin
08011,Bent,6,2020,,,,,,,62020Bent
08075,Logan,6,2020,,,,,,,62020Logan
08049,Grand,6,2020,,,,,NR,,62020Grand
08099,Prowers,6,2020,,,,,,,62020Prowers
08053,Hinsdale,6,2020,,,,,,,62020Hinsdale
08003,Alamosa,6,2020,,,,,NR,,62020Alamosa
08001,Adams,6,2020,31208,,,,,,62020Adams
08045,Garfield,6,2020,3610,,,,,,62020Garfield
08027,Custer,6,2020,,,,,,,62020Custer
08125,Yuma,6,2020,,,,,,,62020Yuma
08081,Moffat,6,2020,,,,,NR,,62020Moffat
08101,Pueblo,6,2020,35973,,,,,,62020Pueblo
08033,Dolores,6,2020,,,,,,,62020Dolores
08057,Jackson,6,2020,,,,,,,62020Jackson
08007,Archuleta,6,2020,,,,,,,62020Archuleta
08021,Conejos,7,2020,,,,,,,72020Conejos
08077,Mesa,7,2020,,,,,NR,,72020Mesa
08013,Boulder,7,2020,47951,,,,,,72020Boulder
08055,Huerfano,7,2020,,,,,,,72020Huerfano
08037,Eagle,7,2020,5799,,,,,,72020Eagle
08047,Gilpin,7,2020,,,,,,,72020Gilpin
08083,Montezuma,7,2020,,,,,NR,,72020Montezuma
08065,Lake,7,2020,,,,,,,72020Lake
08079,Mineral,7,2020,,,,,,,72020Mineral
08125,Yuma,7,2020,,,,,,,72020Yuma
08119,Teller,7,2020,,,,,,,72020Teller
08001,Adams,7,2020,22383,,,,,,72020Adams
08039,Elbert,7,2020,,,,,,,72020Elbert
08075,Logan,7,2020,,,,,,,72020Logan
08089,Otero,7,2020,,,,,NR,,72020Otero
08091,Ouray,7,2020,,,,,,,72020Ouray
08029,Delta,7,2020,,,,,NR,,72020Delta
08015,Chaffee,7,2020,,,,,NR,,72020Chaffee
08003,Alamosa,7,2020,,,,,NR,,72020Alamosa
08105,Rio Grande,7,2020,,,,,,,72020Rio Grande
08059,Jefferson,7,2020,45996,,,,,,72020Jefferson
08113,San Miguel,7,2020,,,,,NR,,72020San Miguel
08019,Clear Creek,7,2020,,,,,,,72020Clear Creek
08041,El Paso,7,2020,431001,,,,,,72020El Paso
08103,Rio Blanco,7,2020,,,,,,,72020Rio Blanco
08109,Saguache,7,2020,,,,,NR,,72020Saguache
,Sum of NR Counties,7,2020,31787,,,,,,72020Sum of NR Counties
08071,Las Animas,7,2020,1337,,,,,,72020Las Animas
08107,Routt,7,2020,4418,,,,,,72020Routt
08017,Cheyenne,7,2020,,,,,,,72020Cheyenne
08011,Bent,7,2020,,,,,,,72020Bent
08014,Broomfield,7,2020,,,,,,,72020Broomfield
08101,Pueblo,7,2020,34071,,,,,,72020Pueblo
08063,Kit Carson,7,2020,,,,,,,72020Kit Carson
08095,Phillips,7,2020,,,,,,,72020Phillips
08087,Morgan,7,2020,,,,,NR,,72020Morgan
08005,Arapahoe,7,2020,29706,,,,,,72020Arapahoe
08111,San Juan,7,2020,,,,,,,72020San Juan
08023,Costilla,7,2020,,,,,,,72020Costilla
08123,Weld,7,2020,10341,,,,,,72020Weld
08117,Summit,7,2020,,,,,NR,,72020Summit
08069,Larimer,7,2020,20742,,,,,,72020Larimer
08051,Gunnison,7,2020,,,,,,,72020Gunnison
08115,Sedgwick,7,2020,,,,,NR,,72020Sedgwick
08061,Kiowa,7,2020,,,,,,,72020Kiowa
08045,Garfield,7,2020,3398,,,,,,72020Garfield
08085,Montrose,7,2020,,,,,NR,,72020Montrose
08027,Custer,7,2020,,,,,,,72020Custer
08009,Baca,7,2020,,,,,,,72020Baca
08099,Prowers,7,2020,,,,,,,72020Prowers
08053,Hinsdale,7,2020,,,,,,,72020Hinsdale
08049,Grand,7,2020,,,,,NR,,72020Grand
08081,Moffat,7,2020,,,,,NR,,72020Moffat
08025,Crowley,7,2020,,,,,,,72020Crowley
08073,Lincoln,7,2020,,,,,,,72020Lincoln
08097,Pitkin,7,2020,,,,,NR,,72020Pitkin
08093,Park,7,2020,,,,,NR,,72020Park
08035,Douglas,7,2020,,,,,,,72020Douglas
08121,Washington,7,2020,,,,,,,72020Washington
08031,Denver,7,2020,532348,,,,,,72020Denver
08067,La Plata,7,2020,,,,,NR,,72020La Plata
08007,Archuleta,7,2020,,,,,,,72020Archuleta
08043,Fremont,7,2020,8732,,,,,,72020Fremont
08057,Jackson,7,2020,,,,,,,72020Jackson
08033,Dolores,7,2020,,,,,,,72020Dolores
08125,Yuma,8,2020,,,,,,,82020Yuma
08089,Otero,8,2020,,,,,NR,,82020Otero
08115,Sedgwick,8,2020,,,,,,,82020Sedgwick
08051,Gunnison,8,2020,,,,,,,82020Gunnison
08043,Fremont,8,2020,,,,,NR,,82020Fremont
08069,Larimer,8,2020,22638,,,,,,82020Larimer
08055,Huerfano,8,2020,,,,,,,82020Huerfano
08021,Conejos,8,2020,,,,,,,82020Conejos
08007,Archuleta,8,2020,,,,,,,82020Archuleta
08065,Lake,8,2020,,,,,,,82020Lake
08014,Broomfield,8,2020,,,,,,,82020Broomfield
08029,Delta,8,2020,,,,,NR,,82020Delta
08097,Pitkin,8,2020,,,,,NR,,82020Pitkin
08013,Boulder,8,2020,33222,,,,,,82020Boulder
08075,Logan,8,2020,,,,,,,82020Logan
08063,Kit Carson,8,2020,,,,,,,82020Kit Carson
08073,Lincoln,8,2020,,,,,,,82020Lincoln
08071,Las Animas,8,2020,1076,,,,,,82020Las Animas
08061,Kiowa,8,2020,,,,,,,82020Kiowa
08041,El Paso,8,2020,435832,,,,,,82020El Paso
08117,Summit,8,2020,,,,,NR,,82020Summit
08099,Prowers,8,2020,,,,,,,82020Prowers
08093,Park,8,2020,,,,,NR,,82020Park
08081,Moffat,8,2020,,,,,NR,,82020Moffat
08025,Crowley,8,2020,,,,,,,82020Crowley
08101,Pueblo,8,2020,26425,,,,,,82020Pueblo
08037,Eagle,8,2020,3579,,,,,,82020Eagle
08047,Gilpin,8,2020,,,,,,,82020Gilpin
08017,Cheyenne,8,2020,,,,,,,82020Cheyenne
08009,Baca,8,2020,,,,,,,82020Baca
08049,Grand,8,2020,,,,,NR,,82020Grand
08119,Teller,8,2020,,,,,,,82020Teller
08077,Mesa,8,2020,,,,,NR,,82020Mesa
08003,Alamosa,8,2020,,,,,NR,,82020Alamosa
08023,Costilla,8,2020,,,,,,,82020Costilla
08083,Montezuma,8,2020,,,,,NR,,82020Montezuma
08057,Jackson,8,2020,,,,,,,82020Jackson
08027,Custer,8,2020,,,,,,,82020Custer
,Sum of NR Counties,8,2020,41759,,,,,,82020Sum of NR Counties
08011,Bent,8,2020,,,,,,,82020Bent
08123,Weld,8,2020,10226,,,,,,82020Weld
08001,Adams,8,2020,,,,,,,82020Adams
08107,Routt,8,2020,,,,,NR,,82020Routt
08113,San Miguel,8,2020,,,,,NR,,82020San Miguel
08039,Elbert,8,2020,,,,,,,82020Elbert
08085,Montrose,8,2020,,,,,NR,,82020Montrose
08005,Arapahoe,8,2020,33150,,,,,,82020Arapahoe
08087,Morgan,8,2020,,,,,NR,,82020Morgan
08121,Washington,8,2020,,,,,,,82020Washington
08015,Chaffee,8,2020,,,,,NR,,82020Chaffee
08019,Clear Creek,8,2020,,,,,,,82020Clear Creek
08053,Hinsdale,8,2020,,,,,,,82020Hinsdale
08109,Saguache,8,2020,,,,,NR,,82020Saguache
08111,San Juan,8,2020,,,,,,,82020San Juan
08067,La Plata,8,2020,,,,,NR,,82020La Plata
08033,Dolores,8,2020,,,,,,,82020Dolores
08035,Douglas,8,2020,,,,,,,82020Douglas
08059,Jefferson,8,2020,52744,,,,,,82020Jefferson
08091,Ouray,8,2020,,,,,,,82020Ouray
08031,Denver,8,2020,580148,,,,,,82020Denver
08079,Mineral,8,2020,,,,,,,82020Mineral
08045,Garfield,8,2020,3435,,,,,,82020Garfield
08105,Rio Grande,8,2020,,,,,,,82020Rio Grande
08095,Phillips,8,2020,,,,,,,82020Phillips
08103,Rio Blanco,8,2020,,,,,,,82020Rio Blanco
08081,Moffat,9,2020,,,,,NR,,92020Moffat
08117,Summit,9,2020,,,,,NR,,92020Summit
08107,Routt,9,2020,5830,,,,,,92020Routt
08099,Prowers,9,2020,,,,,,,92020Prowers
08123,Weld,9,2020,10265,,,,,,92020Weld
08069,Larimer,9,2020,21216,,,,,,92020Larimer
08113,San Miguel,9,2020,,,,,NR,,92020San Miguel
08097,Pitkin,9,2020,,,,,NR,,92020Pitkin
08051,Gunnison,9,2020,,,,,,,92020Gunnison
08029,Delta,9,2020,,,,,NR,,92020Delta
08007,Archuleta,9,2020,,,,,,,92020Archuleta
08057,Jackson,9,2020,,,,,,,92020Jackson
08061,Kiowa,9,2020,,,,,,,92020Kiowa
08085,Montrose,9,2020,,,,,NR,,92020Montrose
08013,Boulder,9,2020,37174,,,,,,92020Boulder
08023,Costilla,9,2020,,,,,,,92020Costilla
08047,Gilpin,9,2020,,,,,,,92020Gilpin
08083,Montezuma,9,2020,,,,,NR,,92020Montezuma
08049,Grand,9,2020,,,,,NR,,92020Grand
08121,Washington,9,2020,,,,,,,92020Washington
08009,Baca,9,2020,,,,,,,92020Baca
08031,Denver,9,2020,522761,,,,,,92020Denver
08089,Otero,9,2020,,,,,NR,,92020Otero
08005,Arapahoe,9,2020,31253,,,,,,92020Arapahoe
08017,Cheyenne,9,2020,,,,,,,92020Cheyenne
08073,Lincoln,9,2020,,,,,,,92020Lincoln
08041,El Paso,9,2020,410098,,,,,,92020El Paso
08075,Logan,9,2020,,,,,,,92020Logan
08001,Adams,9,2020,,,,,,,92020Adams
08035,Douglas,9,2020,,,,,,,92020Douglas
08063,Kit Carson,9,2020,,,,,,,92020Kit Carson
08014,Broomfield,9,2020,,,,,,,92020Broomfield
08025,Crowley,9,2020,,,,,,,92020Crowley
08087,Morgan,9,2020,,,,,NR,,92020Morgan
08079,Mineral,9,2020,,,,,,,92020Mineral
08055,Huerfano,9,2020,,,,,,,92020Huerfano
08103,Rio Blanco,9,2020,,,,,,,92020Rio Blanco
08115,Sedgwick,9,2020,,,,,,,92020Sedgwick
08101,Pueblo,9,2020,22057,,,,,,92020Pueblo
08111,San Juan,9,2020,,,,,,,92020San Juan
08095,Phillips,9,2020,,,,,,,92020Phillips
08003,Alamosa,9,2020,,,,,NR,,92020Alamosa
08109,Saguache,9,2020,,,,,NR,,92020Saguache
08093,Park,9,2020,,,,,NR,,92020Park
08043,Fremont,9,2020,,,,,NR,,92020Fremont
08119,Teller,9,2020,,,,,,,92020Teller
08037,Eagle,9,2020,3484,,,,,,92020Eagle
08091,Ouray,9,2020,,,,,,,92020Ouray
08039,Elbert,9,2020,,,,,,,92020Elbert
08077,Mesa,9,2020,,,,,NR,,92020Mesa
08065,Lake,9,2020,,,,,,,92020Lake
08033,Dolores,9,2020,,,,,,,92020Dolores
08021,Conejos,9,2020,,,,,,,92020Conejos
,Sum of NR Counties,9,2020,36439,,,,,,92020Sum of NR Counties
08105,Rio Grande,9,2020,,,,,,,92020Rio Grande
08053,Hinsdale,9,2020,,,,,,,92020Hinsdale
08045,Garfield,9,2020,3134,,,,,,92020Garfield
08125,Yuma,9,2020,,,,,,,92020Yuma
08067,La Plata,9,2020,,,,,NR,,92020La Plata
08019,Clear Creek,9,2020,,,,,,,92020Clear Creek
08071,Las Animas,9,2020,1051,,,,,,92020Las Animas
08059,Jefferson,9,2020,49815,,,,,,92020Jefferson
08027,Custer,9,2020,,,,,,,92020Custer
08015,Chaffee,9,2020,,,,,NR,,92020Chaffee
08011,Bent,9,2020,,,,,,,92020Bent
