"SAGDP2N Gross domestic product (GDP) by state 1/"
"(Millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2015","2016","2017","2018","2019"
"21000","Kentucky","55","        Funds, trusts, and other financial vehicles",74.5,76.9,68.2,125.6,119.6
"21000","Kentucky","56","      Real estate and rental and leasing",19161.2,19777.3,20018.8,20934.3,22328.0
"21000","Kentucky","57","        Real estate",17821.1,18383.4,18730.4,19607.5,20761.9
"21000","Kentucky","58","        Rental and leasing services and lessors of nonfinancial intangible assets",1340.2,1393.9,1288.4,1326.8,1566.2
"21000","Kentucky","59","    Professional and business services",16038.3,16740.2,17122.5,17905.2,18581.1
"21000","Kentucky","60","      Professional, scientific, and technical services",7824.7,8111.0,8250.2,8721.0,9089.2
"21000","Kentucky","61","        Legal services",1519.8,1595.5,1606.1,1695.2,1711.2
"21000","Kentucky","62","        Computer systems design and related services",1413.3,1493.8,1574.5,1643.2,1682.7
"21000","Kentucky","63","        Miscellaneous professional, scientific, and technical services",4891.6,5021.8,5069.5,5382.6,5695.2
"21000","Kentucky","64","      Management of companies and enterprises",2593.1,2808.1,2767.5,2779.7,2930.7
"21000","Kentucky","65","      Administrative and support and waste management and remediation services",5620.5,5821.1,6104.9,6404.5,6561.3
"21000","Kentucky","66","        Administrative and support services",5121.6,5280.8,5586.6,5811.6,5914.2
"21000","Kentucky","67","        Waste management and remediation services",498.9,540.3,518.3,592.9,647.1
"21000","Kentucky","68","    Educational services, health care, and social assistance",17542.8,18422.5,19010.0,19979.8,20753.8
"21000","Kentucky","69","      Educational services",1366.4,1393.6,1385.5,1456.3,1529.4
"21000","Kentucky","70","      Health care and social assistance",16176.4,17029.0,17624.5,18523.6,19224.4
"21000","Kentucky","71","        Ambulatory health care services",7403.8,7842.4,8262.4,8680.8,8900.8
"21000","Kentucky","72","        Hospitals",5979.6,6335.8,6425.6,6709.1,6978.4
"21000","Kentucky","73","        Nursing and residential care facilities",1710.8,1726.7,1771.2,1893.1,1987.8
"21000","Kentucky","74","        Social assistance",1082.2,1124.1,1165.3,1240.6,1357.4
"21000","Kentucky","75","    Arts, entertainment, recreation, accommodation, and food services",7147.7,7587.5,7595.4,7541.8,7913.8
"21000","Kentucky","76","      Arts, entertainment, and recreation",966.5,1010.1,1076.7,1142.0,1213.1
"21000","Kentucky","77","        Performing arts, spectator sports, museums, and related activities",530.5,567.5,615.7,652.3,685.4
"21000","Kentucky","78","        Amusement, gambling, and recreation industries",435.9,442.6,461.0,489.7,527.7
"21000","Kentucky","79","      Accommodation and food services",6181.2,6577.4,6518.7,6399.8,6700.7
"21000","Kentucky","80","        Accommodation",1298.9,1406.4,1227.5,1015.0,1062.8
"21000","Kentucky","81","        Food services and drinking places",4882.3,5171.0,5291.3,5384.8,5637.9
"21000","Kentucky","82","    Other services (except government and government enterprises)",4056.2,4149.4,4288.4,4538.9,4793.0
"21000","Kentucky","83","  Government and government enterprises",27636.6,27133.2,27297.1,28241.9,28765.0
"21000","Kentucky","84","    Federal civilian",4493.6,4616.3,4704.7,4769.9,4806.1
"21000","Kentucky","85","    Military",4193.5,3884.0,3959.7,4041.5,4139.6
"21000","Kentucky","86","    State and local",18949.6,18632.8,18632.7,19430.5,19819.3
"21000","Kentucky","","Addenda:","","","","",""
"21000","Kentucky","87","Natural resources and mining",5718.1,4277.8,4971.1,4849.8,4787.7
"21000","Kentucky","88","Trade",24633.1,25433.6,26091.9,27137.3,28440.3
"21000","Kentucky","89","Transportation and utilities",12283.1,12625.6,12976.6,13617.8,14265.7
"21000","Kentucky","90","Manufacturing and information",40263.0,40160.3,41009.7,42008.2,43198.8
"21000","Kentucky","91","Private goods-producing industries 2/",49136.1,47890.7,49815.2,51188.7,52417.1
"21000","Kentucky","92","Private services-providing industries 3/",116046.5,120816.4,123233.2,128418.9,134216.7
"22000","Louisiana","1","All industry total",231751.8,223409.5,235712.2,253236.1,256918.5
"22000","Louisiana","2","  Private industries",205280.8,196763.5,208031.4,224449.3,227471.0
"22000","Louisiana","3","    Agriculture, forestry, fishing and hunting",1653.6,1586.4,1720.3,1776.8,1630.1
"22000","Louisiana","4","      Farms",1098.8,1005.3,1169.6,1178.2,1029.8
"22000","Louisiana","5","      Forestry, fishing, and related activities",554.8,581.1,550.7,598.6,600.3
"22000","Louisiana","6","    Mining, quarrying, and oil and gas extraction",10110.5,7944.5,9790.2,11575.6,10963.4
"22000","Louisiana","7","      Oil and gas extraction",5373.6,4783.2,6057.7,7347.3,6584.6
"22000","Louisiana","8","      Mining (except oil and gas)",462.5,303.1,325.4,331.4,367.3
"22000","Louisiana","9","      Support activities for mining",4274.4,2858.2,3407.1,3896.8,4011.5
"22000","Louisiana","10","    Utilities",4833.5,4762.8,4834.4,4963.8,5260.4
"22000","Louisiana","11","    Construction",11921.9,12204.4,13032.9,13736.3,13151.7
"22000","Louisiana","12","    Manufacturing",45562.4,38356.0,44333.0,52703.1,51400.3
"22000","Louisiana","13","      Durable goods manufacturing",8068.9,7312.2,7402.9,7663.1,7908.2
"22000","Louisiana","14","        Wood product manufacturing",653.9,781.1,808.1,872.1,926.7
"22000","Louisiana","15","        Nonmetallic mineral product manufacturing",705.7,687.8,717.4,702.4,730.2
"22000","Louisiana","16","        Primary metal manufacturing",507.0,381.7,427.5,525.9,540.8
"22000","Louisiana","17","        Fabricated metal product manufacturing",1937.0,1680.0,1631.4,1668.5,1739.4
"22000","Louisiana","18","        Machinery manufacturing",1956.6,1667.6,1716.8,1771.2,1787.4
"22000","Louisiana","19","        Computer and electronic product manufacturing",237.8,225.7,244.1,294.4,312.7
"22000","Louisiana","20","        Electrical equipment, appliance, and component manufacturing",169.4,160.1,167.9,160.1,177.0
"22000","Louisiana","21","        Motor vehicles, bodies and trailers, and parts manufacturing",72.0,73.9,80.9,77.0,75.0
"22000","Louisiana","22","        Other transportation equipment manufacturing",1465.3,1264.2,1214.9,1176.8,1210.6
"22000","Louisiana","23","        Furniture and related product manufacturing",69.8,71.6,73.8,71.7,66.6
"22000","Louisiana","24","        Miscellaneous manufacturing",294.3,318.4,319.9,342.9,341.9
"22000","Louisiana","25","      Nondurable goods manufacturing",37493.4,31043.8,36930.1,45040.0,43492.0
"22000","Louisiana","26","        Food and beverage and tobacco product manufacturing",2383.2,2354.2,2295.4,2235.6,2310.9
"22000","Louisiana","27","        Textile mills and textile product mills",83.7,89.0,88.3,91.5,94.2
"22000","Louisiana","28","        Apparel, leather, and allied product manufacturing",25.7,24.0,25.7,28.6,31.2
"22000","Louisiana","29","        Paper manufacturing",2074.7,1987.5,1895.4,2089.8,2068.3
"22000","Louisiana","30","        Printing and related support activities",218.6,208.2,209.8,197.5,196.1
"22000","Louisiana","31","        Petroleum and coal products manufacturing",19771.7,10704.8,16543.4,23068.6,20759.1
"22000","Louisiana","32","        Chemical manufacturing",12471.9,15220.0,15412.6,16850.9,17517.2
"22000","Louisiana","33","        Plastics and rubber products manufacturing",463.9,456.1,459.7,477.5,515.0
"22000","Louisiana","34","    Wholesale trade",12212.0,12005.6,12250.2,13117.0,13656.6
"22000","Louisiana","35","    Retail trade",14708.8,15584.5,15998.8,15922.2,16622.5
"22000","Louisiana","36","    Transportation and warehousing",9833.0,8749.5,8580.9,9020.1,9444.0
"22000","Louisiana","37","      Air transportation",713.8,722.2,824.2,727.6,740.0
"22000","Louisiana","38","      Rail transportation",690.0,630.3,649.8,713.4,721.9
"22000","Louisiana","39","      Water transportation",2007.5,1432.9,1244.4,1362.2,1376.8
"22000","Louisiana","40","      Truck transportation",1823.0,1686.8,1781.7,1876.7,1904.8
"22000","Louisiana","41","      Transit and ground passenger transportation",360.4,344.4,345.6,333.1,369.3
"22000","Louisiana","42","      Pipeline transportation",722.7,700.8,687.0,773.6,827.2
"22000","Louisiana","43","      Other transportation and support activities",2656.2,2350.4,2277.3,2434.5,2700.2
"22000","Louisiana","44","      Warehousing and storage",859.4,881.6,770.8,798.9,803.9
"22000","Louisiana","45","    Information",5262.1,4929.7,5003.0,4938.5,5156.5
"22000","Louisiana","46","      Publishing industries (except Internet)",467.7,470.6,454.6,487.5,505.6
"22000","Louisiana","47","      Motion picture and sound recording industries",1572.7,1107.0,1043.4,1076.2,1126.8
"22000","Louisiana","48","      Broadcasting (except Internet) and telecommunications",2854.5,2929.5,3024.5,2892.1,2985.2
"22000","Louisiana","49","      Data processing, hosting, and other information services",367.1,422.7,480.5,482.7,538.8
"22000","Louisiana","50","    Finance, insurance, real estate, rental, and leasing",33287.6,34281.0,34992.4,37519.9,38958.7
"22000","Louisiana","51","      Finance and insurance",9052.6,10163.1,10491.6,11532.6,11571.9
"22000","Louisiana","52","        Monetary Authorities- central bank, credit intermediation, and related services",3603.8,4183.5,4378.3,4794.5,4832.0
"22000","Louisiana","53","        Securities, commodity contracts, and other financial investments and related activities",622.3,724.0,674.8,805.7,754.8
"22000","Louisiana","54","        Insurance carriers and related activities",4689.6,5115.0,5290.5,5708.4,5752.9
"22000","Louisiana","55","        Funds, trusts, and other financial vehicles",136.8,140.7,147.9,224.1,232.1
"22000","Louisiana","56","      Real estate and rental and leasing",24235.0,24117.9,24500.9,25987.3,27386.8
"22000","Louisiana","57","        Real estate",19554.5,19658.6,20089.4,20829.9,21907.2
"22000","Louisiana","58","        Rental and leasing services and lessors of nonfinancial intangible assets",4680.5,4459.3,4411.5,5157.4,5479.7
"22000","Louisiana","59","    Professional and business services",20563.2,19931.5,20415.6,21215.3,21833.8
"22000","Louisiana","60","      Professional, scientific, and technical services",11722.8,11259.7,11382.9,11871.0,12303.9
"22000","Louisiana","61","        Legal services",3231.8,3354.8,3432.7,3542.6,3619.2
"22000","Louisiana","62","        Computer systems design and related services",871.8,970.7,1065.0,1130.4,1228.0
"22000","Louisiana","63","        Miscellaneous professional, scientific, and technical services",7619.2,6934.2,6885.3,7198.0,7456.7
"22000","Louisiana","64","      Management of companies and enterprises",2593.9,2637.7,2762.6,2653.6,2639.5
"22000","Louisiana","65","      Administrative and support and waste management and remediation services",6246.6,6034.0,6270.0,6690.6,6890.4
"22000","Louisiana","66","        Administrative and support services",5216.2,5078.3,5256.9,5525.2,5693.6
"22000","Louisiana","67","        Waste management and remediation services",1030.4,955.7,1013.1,1165.5,1196.8
"22000","Louisiana","68","    Educational services, health care, and social assistance",19577.1,20534.6,20851.6,21409.6,22296.2
"22000","Louisiana","69","      Educational services",2302.8,2497.6,2531.5,2598.1,2722.4
"22000","Louisiana","70","      Health care and social assistance",17274.3,18037.0,18320.1,18811.5,19573.8
"22000","Louisiana","71","        Ambulatory health care services",8463.1,8855.9,9006.9,9345.4,9684.7
"22000","Louisiana","72","        Hospitals",6059.3,6313.6,6310.8,6375.0,6693.0
"22000","Louisiana","73","        Nursing and residential care facilities",1512.3,1566.0,1604.3,1649.7,1723.4
"22000","Louisiana","74","        Social assistance",1239.7,1301.5,1398.2,1441.5,1472.6
"22000","Louisiana","75","    Arts, entertainment, recreation, accommodation, and food services",10745.7,10831.1,11134.6,11179.6,11486.8
"22000","Louisiana","76","      Arts, entertainment, and recreation",2211.4,2290.7,2341.0,2425.4,2517.7
"22000","Louisiana","77","        Performing arts, spectator sports, museums, and related activities",1118.1,1215.5,1306.8,1365.5,1492.9
"22000","Louisiana","78","        Amusement, gambling, and recreation industries",1093.3,1075.2,1034.3,1059.9,1024.9
"22000","Louisiana","79","      Accommodation and food services",8534.3,8540.4,8793.6,8754.3,8969.1
"22000","Louisiana","80","        Accommodation",3123.6,2981.9,3043.3,2925.7,2923.5
"22000","Louisiana","81","        Food services and drinking places",5410.7,5558.5,5750.3,5828.6,6045.6
"22000","Louisiana","82","    Other services (except government and government enterprises)",5009.3,5061.9,5093.5,5371.4,5610.0
"22000","Louisiana","83","  Government and government enterprises",26471.0,26646.0,27680.8,28786.8,29447.5
"22000","Louisiana","84","    Federal civilian",3546.7,3739.7,3873.9,4050.4,4167.2
"22000","Louisiana","85","    Military",2475.6,2407.9,2430.5,2518.7,2522.3
"22000","Louisiana","86","    State and local",20448.7,20498.4,21376.3,22217.7,22757.9
"22000","Louisiana","","Addenda:","","","","",""
"22000","Louisiana","87","Natural resources and mining",11764.1,9531.0,11510.5,13352.4,12593.5
"22000","Louisiana","88","Trade",26920.8,27590.1,28249.0,29039.2,30279.1
"22000","Louisiana","89","Transportation and utilities",14666.6,13512.3,13415.3,13983.9,14704.5
"22000","Louisiana","90","Manufacturing and information",50824.5,43285.8,49336.0,57641.7,56556.7
"22000","Louisiana","91","Private goods-producing industries 2/",69248.4,60091.4,68876.4,79791.9,77145.4
"22000","Louisiana","92","Private services-providing industries 3/",136032.5,136672.2,139154.9,144657.4,150325.6
"23000","Maine","1","All industry total",57559.8,59754.2,61671.5,64557.0,67717.1
"23000","Maine","2","  Private industries",49603.0,51396.8,53274.8,55865.5,58604.2
"23000","Maine","3","    Agriculture, forestry, fishing and hunting",908.0,835.6,849.8,838.9,867.9
"23000","Maine","4","      Farms",379.6,313.5,329.6,332.2,370.5
"23000","Maine","5","      Forestry, fishing, and related activities",528.4,522.0,520.2,506.6,497.4
"23000","Maine","6","    Mining, quarrying, and oil and gas extraction",26.6,24.5,28.9,36.8,27.0
"23000","Maine","7","      Oil and gas extraction",0.0,0.0,0.0,0.0,0.0
"23000","Maine","8","      Mining (except oil and gas)",26.6,24.5,28.9,35.8,27.0
"23000","Maine","9","      Support activities for mining",0.0,0.0,"(L)",1.0,"(L)"
"23000","Maine","10","    Utilities",960.7,962.3,976.4,998.5,1118.0
"23000","Maine","11","    Construction",2055.1,2138.1,2260.9,2387.8,2503.3
"23000","Maine","12","    Manufacturing",5440.6,5739.5,5919.6,6178.3,6403.6
"23000","Maine","13","      Durable goods manufacturing",2864.5,3013.2,3116.9,3273.7,3355.5
"23000","Maine","14","        Wood product manufacturing",313.8,378.1,391.8,408.1,393.5
"23000","Maine","15","        Nonmetallic mineral product manufacturing",116.6,132.7,145.3,149.1,149.5
"23000","Maine","16","        Primary metal manufacturing",24.7,24.7,24.8,28.2,30.3
"23000","Maine","17","        Fabricated metal product manufacturing",533.0,520.4,528.9,550.9,605.2
"23000","Maine","18","        Machinery manufacturing",206.4,223.5,230.1,225.0,227.4
"23000","Maine","19","        Computer and electronic product manufacturing",457.4,404.9,427.0,490.7,506.4
"23000","Maine","20","        Electrical equipment, appliance, and component manufacturing",37.7,33.0,33.7,34.6,40.8
"23000","Maine","21","        Motor vehicles, bodies and trailers, and parts manufacturing",33.7,94.8,109.0,103.0,102.2
"23000","Maine","22","        Other transportation equipment manufacturing",909.9,948.9,979.0,1001.4,1008.6
"23000","Maine","23","        Furniture and related product manufacturing",95.8,91.7,90.4,93.5,96.4
"23000","Maine","24","        Miscellaneous manufacturing",135.6,160.6,157.0,189.2,195.1
"23000","Maine","25","      Nondurable goods manufacturing",2576.1,2726.3,2802.7,2904.5,3048.1
"23000","Maine","26","        Food and beverage and tobacco product manufacturing",743.8,746.7,772.1,759.7,801.8
"23000","Maine","27","        Textile mills and textile product mills",105.5,114.4,109.0,97.7,93.1
"23000","Maine","28","        Apparel, leather, and allied product manufacturing",108.9,107.5,112.6,113.6,111.7
"23000","Maine","29","        Paper manufacturing",761.8,754.7,670.9,717.6,769.1
"23000","Maine","30","        Printing and related support activities",104.1,109.3,112.8,115.3,119.5
"23000","Maine","31","        Petroleum and coal products manufacturing",137.5,89.3,145.2,187.7,176.7
"23000","Maine","32","        Chemical manufacturing",380.3,554.2,649.5,670.5,706.9
"23000","Maine","33","        Plastics and rubber products manufacturing",234.2,250.3,230.6,242.6,269.2
"23000","Maine","34","    Wholesale trade",3312.7,3351.7,3387.4,3561.3,3680.4
"23000","Maine","35","    Retail trade",4738.3,4810.0,4942.3,5094.5,5340.6
"23000","Maine","36","    Transportation and warehousing",1323.0,1335.3,1382.8,1393.6,1443.0
"23000","Maine","37","      Air transportation",91.8,85.5,93.6,109.2,110.6
"23000","Maine","38","      Rail transportation",61.4,55.5,57.9,59.3,61.1
"23000","Maine","39","      Water transportation",9.6,8.3,8.3,11.2,11.6
"23000","Maine","40","      Truck transportation",527.4,532.2,550.1,562.5,581.8
"23000","Maine","41","      Transit and ground passenger transportation",118.0,120.4,120.6,118.3,120.6
"23000","Maine","42","      Pipeline transportation",23.0,23.4,21.9,23.1,21.8
"23000","Maine","43","      Other transportation and support activities",260.6,260.2,262.7,279.6,306.3
"23000","Maine","44","      Warehousing and storage",231.3,249.8,267.8,230.5,229.0
"23000","Maine","45","    Information",1111.5,1183.0,1131.8,1229.7,1271.3
"23000","Maine","46","      Publishing industries (except Internet)",308.2,343.6,321.9,319.3,351.5
"23000","Maine","47","      Motion picture and sound recording industries",45.2,50.5,55.0,48.6,52.6
"23000","Maine","48","      Broadcasting (except Internet) and telecommunications",600.8,611.3,576.7,669.6,658.7
"23000","Maine","49","      Data processing, hosting, and other information services",157.2,177.7,178.3,192.3,208.5
"23000","Maine","50","    Finance, insurance, real estate, rental, and leasing",11865.2,12340.0,12806.3,13385.7,14043.4
"23000","Maine","51","      Finance and insurance",3514.2,3618.4,3943.6,4134.3,4286.5
"23000","Maine","52","        Monetary Authorities- central bank, credit intermediation, and related services",1221.0,1273.7,1366.9,1504.0,1588.1
"23000","Maine","53","        Securities, commodity contracts, and other financial investments and related activities",235.2,273.7,288.1,350.6,360.7
"23000","Maine","54","        Insurance carriers and related activities",2055.0,2068.4,2282.5,2269.9,2325.2
"23000","Maine","55","        Funds, trusts, and other financial vehicles",3.0,2.6,6.1,9.8,12.5
"23000","Maine","56","      Real estate and rental and leasing",8351.0,8721.6,8862.7,9251.4,9756.9
"23000","Maine","57","        Real estate",7872.8,8227.3,8395.8,8773.0,9230.4
"23000","Maine","58","        Rental and leasing services and lessors of nonfinancial intangible assets",478.2,494.3,466.9,478.4,526.5
"23000","Maine","59","    Professional and business services",5805.2,6110.8,6462.8,6966.6,7378.3
"23000","Maine","60","      Professional, scientific, and technical services",3084.8,3215.2,3413.1,3684.0,3927.8
"23000","Maine","61","        Legal services",558.2,580.8,613.7,638.6,654.2
"23000","Maine","62","        Computer systems design and related services",575.0,624.6,698.6,833.5,867.5
"23000","Maine","63","        Miscellaneous professional, scientific, and technical services",1951.6,2009.8,2100.8,2211.9,2406.1
"23000","Maine","64","      Management of companies and enterprises",969.8,1098.5,1166.8,1293.3,1463.3
"23000","Maine","65","      Administrative and support and waste management and remediation services",1750.7,1797.1,1882.8,1989.3,1987.2
"23000","Maine","66","        Administrative and support services",1558.2,1604.7,1665.2,1740.9,1734.6
"23000","Maine","67","        Waste management and remediation services",192.4,192.4,217.7,248.4,252.7
"23000","Maine","68","    Educational services, health care, and social assistance",7818.8,8079.2,8368.0,8706.9,9163.2
"23000","Maine","69","      Educational services",951.9,993.6,1018.8,1085.3,1150.7
"23000","Maine","70","      Health care and social assistance",6866.9,7085.6,7349.2,7621.6,8012.5
"23000","Maine","71","        Ambulatory health care services",2310.0,2506.5,2607.1,2775.1,2919.0
"23000","Maine","72","        Hospitals",3030.1,3012.3,3117.1,3129.2,3252.2
"23000","Maine","73","        Nursing and residential care facilities",900.2,915.3,943.4,980.1,1045.1
"23000","Maine","74","        Social assistance",626.6,651.6,681.6,737.2,796.2
"23000","Maine","75","    Arts, entertainment, recreation, accommodation, and food services",2961.5,3176.8,3407.0,3645.4,3848.6
"23000","Maine","76","      Arts, entertainment, and recreation",581.8,631.9,641.9,693.8,744.1
"23000","Maine","77","        Performing arts, spectator sports, museums, and related activities",268.2,296.1,282.7,320.6,353.7
"23000","Maine","78","        Amusement, gambling, and recreation industries",313.6,335.8,359.2,373.2,390.4
"23000","Maine","79","      Accommodation and food services",2379.7,2544.9,2765.0,2951.6,3104.5
"23000","Maine","80","        Accommodation",806.9,842.8,928.4,1022.5,1062.2
"23000","Maine","81","        Food services and drinking places",1572.8,1702.1,1836.6,1929.2,2042.3
"23000","Maine","82","    Other services (except government and government enterprises)",1276.0,1310.1,1350.9,1441.6,1515.7
"23000","Maine","83","  Government and government enterprises",7956.8,8357.4,8396.7,8691.5,9112.9
"23000","Maine","84","    Federal civilian",1789.0,1895.7,1990.1,2086.7,2190.7
"23000","Maine","85","    Military",566.3,564.7,566.7,580.5,612.3
"23000","Maine","86","    State and local",5601.5,5897.0,5839.9,6024.2,6309.9
"23000","Maine","","Addenda:","","","","",""
"23000","Maine","87","Natural resources and mining",934.5,860.1,878.7,875.7,894.9
"23000","Maine","88","Trade",8050.9,8161.7,8329.6,8655.8,9021.0
"23000","Maine","89","Transportation and utilities",2283.7,2297.6,2359.1,2392.0,2560.9
"23000","Maine","90","Manufacturing and information",6552.0,6922.5,7051.5,7408.0,7674.9
"23000","Maine","91","Private goods-producing industries 2/",8430.2,8737.7,9059.3,9441.7,9801.7
"23000","Maine","92","Private services-providing industries 3/",41172.8,42659.1,44215.5,46423.8,48802.5
"24000","Maryland","1","All industry total",370768.3,387620.2,399737.6,411619.1,426747.4
"24000","Maryland","2","  Private industries",294325.0,309733.5,319275.7,328028.5,340026.1
"24000","Maryland","3","    Agriculture, forestry, fishing and hunting",949.4,865.0,1025.6,896.1,960.7
"24000","Maryland","4","      Farms",817.0,726.0,883.1,757.3,815.2
"24000","Maryland","5","      Forestry, fishing, and related activities",132.4,138.9,142.5,138.8,145.5
"24000","Maryland","6","    Mining, quarrying, and oil and gas extraction",285.1,249.1,325.2,302.4,379.7
"24000","Maryland","7","      Oil and gas extraction",2.0,2.3,0.5,0.6,0.9
"24000","Maryland","8","      Mining (except oil and gas)",234.3,208.0,288.4,275.8,358.0
"24000","Maryland","9","      Support activities for mining",48.8,38.8,36.3,25.9,20.8
"24000","Maryland","10","    Utilities",6734.7,6871.0,7265.4,7473.1,7750.7
"24000","Maryland","11","    Construction",15846.1,17146.9,18030.0,18448.4,19124.7
"24000","Maryland","12","    Manufacturing",20032.5,21556.6,23057.7,24478.0,24968.5
"24000","Maryland","13","      Durable goods manufacturing",9002.1,9911.0,10438.9,11057.1,11376.5
"24000","Maryland","14","        Wood product manufacturing",200.9,225.3,273.4,308.4,333.3
"24000","Maryland","15","        Nonmetallic mineral product manufacturing",651.2,668.9,636.2,633.4,664.0
"24000","Maryland","16","        Primary metal manufacturing",92.6,112.2,131.8,106.1,115.2
"24000","Maryland","17","        Fabricated metal product manufacturing",806.7,825.0,865.0,877.2,916.7
"24000","Maryland","18","        Machinery manufacturing",833.5,1143.4,1248.8,1299.1,1380.5
"24000","Maryland","19","        Computer and electronic product manufacturing",4286.9,4403.8,4790.0,5035.2,5206.4
"24000","Maryland","20","        Electrical equipment, appliance, and component manufacturing",215.0,215.7,204.0,220.1,228.5
"24000","Maryland","21","        Motor vehicles, bodies and trailers, and parts manufacturing",164.5,192.4,169.9,165.7,136.9
"24000","Maryland","22","        Other transportation equipment manufacturing",678.8,830.4,686.3,905.8,881.5
"24000","Maryland","23","        Furniture and related product manufacturing",324.4,369.4,364.5,372.7,381.1
"24000","Maryland","24","        Miscellaneous manufacturing",747.7,924.4,1068.9,1133.4,1132.5
"24000","Maryland","25","      Nondurable goods manufacturing",11030.3,11645.6,12618.8,13420.9,13592.0
"24000","Maryland","26","        Food and beverage and tobacco product manufacturing",2886.2,2809.3,2834.3,2845.2,3018.5
"24000","Maryland","27","        Textile mills and textile product mills",118.5,125.7,127.0,114.3,109.0
"24000","Maryland","28","        Apparel, leather, and allied product manufacturing",105.9,99.6,113.7,94.5,75.5
"24000","Maryland","29","        Paper manufacturing",267.0,263.4,250.8,273.4,265.8
"24000","Maryland","30","        Printing and related support activities",615.6,667.1,670.4,642.7,668.0
"24000","Maryland","31","        Petroleum and coal products manufacturing",448.5,395.7,369.0,544.8,546.6
"24000","Maryland","32","        Chemical manufacturing",5622.0,6313.9,7323.9,7918.0,7862.8
"24000","Maryland","33","        Plastics and rubber products manufacturing",966.6,970.9,929.7,988.0,1045.7
"24000","Maryland","34","    Wholesale trade",16861.4,16821.8,17254.5,17925.0,18794.0
"24000","Maryland","35","    Retail trade",18701.8,19201.8,19489.4,19848.9,20543.6
"24000","Maryland","36","    Transportation and warehousing",8021.3,8425.2,8347.0,8849.2,9075.8
"24000","Maryland","37","      Air transportation",1516.8,1770.9,1802.0,1860.5,1885.3
"24000","Maryland","38","      Rail transportation",435.9,420.8,373.9,385.6,398.7
"24000","Maryland","39","      Water transportation",225.8,229.8,184.7,195.6,206.5
"24000","Maryland","40","      Truck transportation",1553.6,1621.1,1651.0,1772.7,1901.3
"24000","Maryland","41","      Transit and ground passenger transportation",1059.1,1016.5,1036.4,1032.6,1130.3
"24000","Maryland","42","      Pipeline transportation",35.4,44.7,30.2,35.6,38.1
"24000","Maryland","43","      Other transportation and support activities",1957.5,1997.6,2033.0,2148.9,2214.8
"24000","Maryland","44","      Warehousing and storage",1237.3,1323.8,1235.8,1417.7,1300.8
"24000","Maryland","45","    Information",15174.5,16659.0,17049.6,15740.1,16676.9
"24000","Maryland","46","      Publishing industries (except Internet)",2310.5,2777.1,2707.9,3068.4,3561.3
"24000","Maryland","47","      Motion picture and sound recording industries",517.9,502.9,490.8,434.5,442.0
"24000","Maryland","48","      Broadcasting (except Internet) and telecommunications",10912.4,11790.1,11735.1,10865.2,11299.7
"24000","Maryland","49","      Data processing, hosting, and other information services",1433.7,1589.0,2115.8,1372.0,1374.0
"24000","Maryland","50","    Finance, insurance, real estate, rental, and leasing",83088.2,89208.3,90784.4,92469.1,94750.9
"24000","Maryland","51","      Finance and insurance",18928.6,20977.2,21569.7,23424.7,23516.1
"24000","Maryland","52","        Monetary Authorities- central bank, credit intermediation, and related services",4648.7,6022.8,6210.0,6672.3,6763.7
"24000","Maryland","53","        Securities, commodity contracts, and other financial investments and related activities",3920.7,4259.6,4722.5,4710.8,4679.9
"24000","Maryland","54","        Insurance carriers and related activities",9148.4,9707.8,9468.3,10668.4,10761.5
"24000","Maryland","55","        Funds, trusts, and other financial vehicles",1210.8,986.9,1168.8,1373.2,1311.0
"24000","Maryland","56","      Real estate and rental and leasing",64159.6,68231.1,69214.8,69044.4,71234.8
"24000","Maryland","57","        Real estate",55311.9,56440.4,57962.1,59646.2,61949.7
"24000","Maryland","58","        Rental and leasing services and lessors of nonfinancial intangible assets",8847.7,11790.7,11252.6,9398.2,9285.1
"24000","Maryland","59","    Professional and business services",51878.8,53517.5,55672.3,58361.8,61507.4
"24000","Maryland","60","      Professional, scientific, and technical services",36863.4,38012.8,39106.1,41180.4,43740.1
"24000","Maryland","61","        Legal services",3889.8,4152.2,4269.1,4400.1,4519.0
"24000","Maryland","62","        Computer systems design and related services",10471.9,10978.3,11665.4,12594.8,13617.3
"24000","Maryland","63","        Miscellaneous professional, scientific, and technical services",22501.8,22882.3,23171.6,24185.5,25603.8
"24000","Maryland","64","      Management of companies and enterprises",3890.1,3960.0,4253.8,4604.5,4870.3
"24000","Maryland","65","      Administrative and support and waste management and remediation services",11125.2,11544.7,12312.3,12576.9,12897.0
"24000","Maryland","66","        Administrative and support services",10111.0,10572.4,11218.8,11340.5,11624.2
"24000","Maryland","67","        Waste management and remediation services",1014.3,972.3,1093.6,1236.4,1272.9
"24000","Maryland","68","    Educational services, health care, and social assistance",33964.1,35303.5,36316.3,37759.9,38947.8
"24000","Maryland","69","      Educational services",5974.5,6298.2,6442.7,6840.4,7029.1
"24000","Maryland","70","      Health care and social assistance",27989.5,29005.3,29873.6,30919.6,31918.7
"24000","Maryland","71","        Ambulatory health care services",13399.8,14066.7,14601.1,15272.5,15785.2
"24000","Maryland","72","        Hospitals",9254.1,9458.6,9718.1,9831.4,10106.7
"24000","Maryland","73","        Nursing and residential care facilities",3292.1,3365.6,3363.1,3512.1,3606.0
"24000","Maryland","74","        Social assistance",2043.5,2114.4,2191.2,2303.6,2420.8
